,_id,contracts,contracts.dateSigned,contracts.period.endDate,contracts.period.startDate,contracts.status
1050,5bfd550deca306f8c5bbe1dc,,,,,
1051,5bfd5538eca306f8c5bbe2da,,,,,
1052,5bfd5544eca306f8c5bbe322,,2018-11-26T17:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1053,5bfd5519eca306f8c5bbe226,,2018-11-27T15:10:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1054,5bfd54f1eca306f8c5bbe186,,2018-11-27T16:09:13+02:00,2018-12-31T16:09:13+02:00,2018-11-27T16:09:13+02:00,active
1055,5bfd57bceca306f8c5bbe98d,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1056,5bfd5558eca306f8c5bbe371,,,,,pending
1057,5bfd550deca306f8c5bbe1d7,,,,,
1058,5bfd553eeca306f8c5bbe2ed,,2018-11-27T10:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1059,5bfd5558eca306f8c5bbe377,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1060,5bfd5514eca306f8c5bbe209,,,,,
1061,5bfd552eeca306f8c5bbe29e,,,,,
1062,5bfd553eeca306f8c5bbe2f7,,2018-11-27T15:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1063,5bfd54f1eca306f8c5bbe17a,,,,,
1064,5bfd5520eca306f8c5bbe24a,,2018-11-27T16:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1065,5bfd5544eca306f8c5bbe30f,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1066,5bfd5520eca306f8c5bbe24e,,2018-11-26T00:00:00+02:00,2018-12-25T23:59:59+02:00,2018-11-26T00:00:00+02:00,active
1067,5bfd551aeca306f8c5bbe234,,,,,
1068,5bfd5520eca306f8c5bbe247,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1069,5bfd59b4eca306f8c5bbecf0,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1070,5bfd5538eca306f8c5bbe2d5,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1071,5bfd555deca306f8c5bbe38e,,2018-11-27T11:40:00+02:00,2018-12-31T00:00:00+02:00,,active
1072,5bfd553eeca306f8c5bbe2e8,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1073,5bfd54f1eca306f8c5bbe184,,2018-11-27T16:09:13+02:00,2018-12-31T16:09:13+02:00,2018-11-27T16:09:13+02:00,active
1074,5bfd5538eca306f8c5bbe2db,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1075,5bfd550deca306f8c5bbe1e6,,2018-11-26T00:00:00+02:00,2019-12-31T00:00:00+02:00,,active
1076,5bfd5538eca306f8c5bbe2d2,,2018-11-27T13:00:00+02:00,2018-12-30T23:00:00+02:00,,active
1077,5bfd552eeca306f8c5bbe2a0,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1078,5bfd579ceca306f8c5bbe8e9,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1079,5bfd553eeca306f8c5bbe2f9,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-08-01T00:00:00+03:00,active
1080,5bfd5520eca306f8c5bbe24d,,2018-11-26T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-26T00:00:00+02:00,active
1081,5bfd57c0eca306f8c5bbe9ab,,2018-11-22T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-22T00:00:00+02:00,pending
1082,5bfd5504eca306f8c5bbe1bb,,,,,
1083,5bfd552eeca306f8c5bbe2a2,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1084,5bfd577beca306f8c5bbe853,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1085,5bfd555deca306f8c5bbe39b,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,pending
1086,5bfd550deca306f8c5bbe1d8,,,,,
1087,5bfd5520eca306f8c5bbe245,,2018-11-27T10:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1088,5bfd5569eca306f8c5bbe3d3,,2018-11-26T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-26T00:00:00+02:00,active
1089,5bfd5538eca306f8c5bbe2c5,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1090,5bfd59c3eca306f8c5bbed9c,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1091,5bfd5544eca306f8c5bbe312,,2018-09-12T00:00:00+03:00,2018-12-31T23:59:59+02:00,2018-09-12T00:00:00+03:00,active
1092,5bfd552eeca306f8c5bbe2aa,,2018-11-23T00:00:00+02:00,2018-12-31T00:00:00+02:00,,pending
1093,5bfd552eeca306f8c5bbe295,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1094,5bfd552eeca306f8c5bbe29b,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1095,5bfd551aeca306f8c5bbe233,,2018-11-27T10:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1096,5bfd5526eca306f8c5bbe26e,,,,,
1097,5bfd5514eca306f8c5bbe1fb,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1098,5bfd57c0eca306f8c5bbe9a9,,,,,
1099,5bfd5520eca306f8c5bbe249,,2018-11-26T16:15:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1100,5bfd5520eca306f8c5bbe251,,2018-11-27T00:00:00+02:00,2018-12-28T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1101,5bfd57a5eca306f8c5bbe91a,,,,,
1102,5bfd552eeca306f8c5bbe292,,2018-11-26T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-26T00:00:00+02:00,active
1103,5bfd5519eca306f8c5bbe228,,,,,pending
1104,5bfd5569eca306f8c5bbe3d0,,2018-11-26T10:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1105,5bfd552eeca306f8c5bbe296,,2018-09-17T11:00:00+03:00,2018-12-31T00:00:00+02:00,2018-09-17T00:00:00+03:00,active
1106,5bfd550deca306f8c5bbe1e2,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1107,5bfd54f1eca306f8c5bbe183,,,,,
1108,5bfd555deca306f8c5bbe38f,,2018-11-26T10:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1109,5bfd554eeca306f8c5bbe34f,,2018-11-27T12:00:00+02:00,2018-12-30T22:00:00+02:00,2018-11-26T22:00:00+02:00,active
1110,5bfd5514eca306f8c5bbe1f9,,2018-11-26T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-26T00:00:00+02:00,active
1111,5bfd5519eca306f8c5bbe223,,,,,
1112,5bfd5544eca306f8c5bbe31c,,2018-11-21T10:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-21T00:00:00+02:00,active
1113,5bfd5c7deca306f8c5bbf3ec,,,,,
1114,5bfd57bceca306f8c5bbe997,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,pending
1115,5bfd57c0eca306f8c5bbe9af,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1116,5bfd5569eca306f8c5bbe3d2,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1117,5bfd551aeca306f8c5bbe229,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1118,5bfd553eeca306f8c5bbe2f5,,2018-11-26T10:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1119,5bfd551aeca306f8c5bbe22c,,,,,
1120,5bfd5557eca306f8c5bbe36c,,2018-11-20T16:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-20T00:00:00+02:00,active
1121,5bfd59b4eca306f8c5bbecee,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,pending
1122,5bfd57a2eca306f8c5bbe90e,,2018-11-27T00:00:00+02:00,2018-11-30T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1123,5bfd5568eca306f8c5bbe3c7,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1124,5bfd54f1eca306f8c5bbe182,,,,,
1125,5bfd550deca306f8c5bbe1d2,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1126,5bfd5f99eca306f8c5bbfa4d,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1127,5bfd5774eca306f8c5bbe841,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1128,5bfd555deca306f8c5bbe3a0,,,,,pending
1129,5bfd5558eca306f8c5bbe37c,,2018-11-27T00:00:00+02:00,,,active
1130,5bfd552eeca306f8c5bbe298,,2018-11-27T14:10:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1131,5bfd5798eca306f8c5bbe8d6,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1132,5bfd57bceca306f8c5bbe99a,,2018-11-27T16:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1133,5bfd5514eca306f8c5bbe203,,,,,
1134,5bfd5538eca306f8c5bbe2c0,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1135,5bfd57afeca306f8c5bbe93c,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1136,5bfd6528eca306f8c5bc0480,,,,,
1137,5bfd5504eca306f8c5bbe1bc,,,,,pending
1138,5bfd552eeca306f8c5bbe2a6,,,,,pending
1139,5bfd59d8eca306f8c5bbef25,,,,,
1140,5bfd5558eca306f8c5bbe372,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1141,5bfd553eeca306f8c5bbe2f8,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1142,5bfd5520eca306f8c5bbe24c,,2018-11-27T09:30:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1143,5bfd5514eca306f8c5bbe204,,,,,
1144,5bfd5573eca306f8c5bbe3f2,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1145,5bfd6514eca306f8c5bc03f2,,,,,
1146,5bfd57c0eca306f8c5bbe9b5,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1147,5bfd5538eca306f8c5bbe2c6,,2018-11-22T10:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-22T00:00:00+02:00,active
1148,5bfd550deca306f8c5bbe1da,,,,,
1149,5bfd59f0eca306f8c5bbefa6,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1150,5bfd5f68eca306f8c5bbf986,,,,,
1151,5bfd5774eca306f8c5bbe83e,,,,,
1152,5bfd59b4eca306f8c5bbecf2,,,,,
1153,5bfd5c4ceca306f8c5bbf31d,,,,,
1154,5bfd5c56eca306f8c5bbf344,,2018-11-27T16:49:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1155,5bfd5538eca306f8c5bbe2c2,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1156,5bfd5f63eca306f8c5bbf961,,,,,
1157,5bfd6bdeeca306f8c5bc103e,,,,,
1158,5bfd6bf7eca306f8c5bc10a4,,,,,
1159,5bfd6c16eca306f8c5bc110f,,,,,
1160,5bfd5f71eca306f8c5bbf9a5,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1161,5bfd6bfbeca306f8c5bc10b5,,,,,
1162,5bfd6c16eca306f8c5bc1110,,,,,pending
1163,5bfd6be6eca306f8c5bc1060,,,,,
1164,5bfd5c5feca306f8c5bbf36f,,,,,
1165,5bfd6bcceca306f8c5bc0ffd,,,,,
1166,5bfd6bd1eca306f8c5bc100c,,,,,
1167,5bfd6c16eca306f8c5bc1106,,,,,pending
1168,5bfd6bf7eca306f8c5bc10a3,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1169,5bfd6a25eca306f8c5bc0c9d,,,,,pending
1170,5bfd6a27eca306f8c5bc0ca7,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1171,5bfd6bedeca306f8c5bc107f,,,,,
1172,5bfd6a1deca306f8c5bc0c65,,,,,
1173,5bfd6a2ceca306f8c5bc0cbf,,,,,
1174,5bfd6a19eca306f8c5bc0c53,,,,,
1175,5bfd57a2eca306f8c5bbe90d,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1176,5bfd6a33eca306f8c5bc0cdc,,2018-11-16T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-16T00:00:00+02:00,active
1177,5bfd6a35eca306f8c5bc0cf0,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1178,5bfd6a27eca306f8c5bc0ca9,,,,,
1179,5bfd6a1eeca306f8c5bc0c72,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1180,5bfd6721eca306f8c5bc07a5,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1181,5bfd6724eca306f8c5bc07b9,,2018-11-26T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-26T00:00:00+02:00,active
1182,5bfd57afeca306f8c5bbe93f,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1183,5bfd6721eca306f8c5bc07a3,,,,,
1184,5bfd6724eca306f8c5bc07b8,,2018-11-27T00:00:00+02:00,2019-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1185,5bfd6729eca306f8c5bc07da,,2018-11-27T00:00:00+02:00,2018-11-27T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1186,5bfd6726eca306f8c5bc07c3,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1187,5bfd6c02eca306f8c5bc10cd,,,,,
1188,5bfd651feca306f8c5bc043f,,,,,pending
1189,5bfd651feca306f8c5bc0443,,,,,
1190,5bfd6526eca306f8c5bc046e,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1191,5bfd6510eca306f8c5bc03d8,,,,,
1192,5bfd650beca306f8c5bc03b3,,,,,
1193,5bfd64feeca306f8c5bc0392,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1194,5bfd6512eca306f8c5bc03e4,,2018-11-20T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-20T00:00:00+02:00,active
1195,5bfd6724eca306f8c5bc07b6,,2018-11-27T00:00:00+02:00,2018-12-31T03:00:00+02:00,2018-11-27T03:00:00+02:00,active
1196,5bfd6522eca306f8c5bc044f,,2018-11-16T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-16T00:00:00+02:00,active
1197,5bfd633beca306f8c5bbffa7,,,,,
1198,5bfd6517eca306f8c5bc0404,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1199,5bfd6517eca306f8c5bc0408,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1200,5bfd59cdeca306f8c5bbeecf,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,pending
1201,5bfd651ceca306f8c5bc0425,,2018-11-27T16:00:00+02:00,2018-12-31T00:00:00+02:00,,active
1202,5bfd6342eca306f8c5bbffd2,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1203,5bfd6348eca306f8c5bbfff4,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1204,5bfd5f89eca306f8c5bbfa0c,,,,,
1205,5bfd634feca306f8c5bc0016,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1206,5bfd5f95eca306f8c5bbfa36,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1207,5bfd5f6ceca306f8c5bbf997,,,,,
1208,5bfd5fa1eca306f8c5bbfa64,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,pending
1209,5bfd5f75eca306f8c5bbf9b5,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1210,5bfd5f75eca306f8c5bbf9b8,,,,,pending
1211,5bfd5f65eca306f8c5bbf96a,,,,,
1212,5bfd5f71eca306f8c5bbf9a4,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1213,5bfd5f95eca306f8c5bbfa34,,2018-11-26T00:00:00+02:00,2018-12-30T23:59:59+02:00,2018-11-26T00:00:00+02:00,active
1214,5bfd5f89eca306f8c5bbfa08,,,,,
1215,5bfd5f79eca306f8c5bbf9ca,,2018-11-16T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-16T00:00:00+02:00,active
1216,5bfd5f81eca306f8c5bbf9e5,,2018-11-27T00:00:00+02:00,2018-12-28T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1217,5bfd5fa1eca306f8c5bbfa6d,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1218,5bfd633beca306f8c5bbffaa,,,,,
1219,5bfd6339eca306f8c5bbff9f,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1220,5bfd5f86eca306f8c5bbf9f7,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1221,5bfd5f71eca306f8c5bbf9a7,,,,,
1222,5bfd6bdceca306f8c5bc1034,,,,,pending
1223,5bfd5dcbeca306f8c5bbf62f,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1224,5bfd5dbaeca306f8c5bbf5f8,,,,,
1225,5bfd5dc4eca306f8c5bbf611,,,,,
1226,5bfd5c82eca306f8c5bbf3ff,,,,,
1227,5bfd5f5feca306f8c5bbf94e,,,,,
1228,5bfd5c7deca306f8c5bbf3e8,,2018-11-26T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-26T00:00:00+02:00,active
1229,5bfd5dcbeca306f8c5bbf634,,,,,
1230,5bfd5c79eca306f8c5bbf3d0,,,,,
1231,5bfd5c79eca306f8c5bbf3ca,,,,,
1232,5bfd5c85eca306f8c5bbf415,,,,,
1233,5bfd5c79eca306f8c5bbf3d1,,2018-11-27T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1234,5bfd5c7deca306f8c5bbf3e3,,,,,
1235,5bfd5c75eca306f8c5bbf3bd,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1236,5bfd5c4ceca306f8c5bbf31f,,,,,
1237,5bfd5c85eca306f8c5bbf413,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,active
1238,5bfd5c85eca306f8c5bbf417,,,,,pending
1239,5bfd5c56eca306f8c5bbf346,,,,,pending
1240,5bfd5dc4eca306f8c5bbf613,,,,,
1241,5bfd5c7deca306f8c5bbf3e1,,,,,
1242,5bfd5dbaeca306f8c5bbf5f5,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1243,5bfd5c82eca306f8c5bbf3fc,,2018-11-26T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-01T00:00:00+02:00,active
1244,5bfd5c5aeca306f8c5bbf359,,,,,
1245,5bfd5c59eca306f8c5bbf354,,2018-11-08T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-08T00:00:00+02:00,active
1246,5bfd553eeca306f8c5bbe2e9,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1247,5bfd59dfeca306f8c5bbef50,,2018-11-26T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-26T00:00:00+02:00,active
1248,5bfd5c82eca306f8c5bbf3fb,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1249,5bfd59d2eca306f8c5bbeefd,,,,,
1250,5bfd59dfeca306f8c5bbef52,,,,,
1251,5bfd5c6feca306f8c5bbf3a8,,2018-11-27T00:00:00+02:00,,,active
1252,5bfd59f0eca306f8c5bbefa5,,2018-11-16T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-16T00:00:00+02:00,active
1253,5bfd59cfeca306f8c5bbeede,,2018-11-23T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-23T00:00:00+02:00,active
1254,5bfd59c7eca306f8c5bbee23,,2018-11-27T00:00:00+02:00,2019-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1255,5bfd59caeca306f8c5bbeeb6,,,,,
1256,5bfd59cdeca306f8c5bbeece,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1257,5bfd59c7eca306f8c5bbee22,,,,,pending
1258,5bfd59d2eca306f8c5bbeefa,,2018-11-26T00:00:00+02:00,2018-12-31T00:00:00+02:00,2018-11-26T00:00:00+02:00,pending
1259,5bfd59e9eca306f8c5bbef81,,2018-11-08T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-08T00:00:00+02:00,active
1260,5bfd59d8eca306f8c5bbef2d,,,,,
1261,5bfd59c3eca306f8c5bbed99,,2018-11-26T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-26T00:00:00+02:00,active
1262,5bfd59cdeca306f8c5bbeec7,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1263,5bfd59cdeca306f8c5bbeecb,,,,,
1264,5bfd59c0eca306f8c5bbed4a,,,,,
1265,5bfd59cdeca306f8c5bbeecc,,,,,
1266,5bfd5c82eca306f8c5bbf3fa,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1267,5bfd59e9eca306f8c5bbef7f,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1268,5bfd59c0eca306f8c5bbed4c,,,,,
1269,5bfd57c0eca306f8c5bbe9b4,,,,,
1270,5bfd5dbaeca306f8c5bbf5f6,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1271,5bfd57c0eca306f8c5bbe9b3,,2018-11-27T00:00:00+02:00,2019-03-01T00:00:00+02:00,2018-11-27T00:00:00+02:00,active
1272,5bfd5f6ceca306f8c5bbf99a,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1273,5bfd57b2eca306f8c5bbe959,,,,,
1274,5bfd57b2eca306f8c5bbe95d,,2018-11-09T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-09T00:00:00+02:00,active
1275,5bfd579ceca306f8c5bbe8f5,,2018-11-26T00:00:00+02:00,2018-12-31T03:00:00+02:00,2018-11-27T03:00:00+02:00,active
1276,5bfd57c0eca306f8c5bbe9a8,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1277,5bfd57b2eca306f8c5bbe95e,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1278,5bfd57a5eca306f8c5bbe927,,,,,
1279,5bfd57c0eca306f8c5bbe9b7,,,,,
1280,5bfd578deca306f8c5bbe89e,,,,,
1281,5bfd5783eca306f8c5bbe875,,,,,
1282,5bfd5789eca306f8c5bbe883,,,,,
1283,5bfd57afeca306f8c5bbe945,,,,,pending
1284,5bfd57a1eca306f8c5bbe906,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1285,5bfd5782eca306f8c5bbe86a,,,,,
1286,5bfd57b6eca306f8c5bbe974,,2018-11-27T00:00:00+02:00,2021-01-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,pending
1287,5bfd578deca306f8c5bbe8a0,,,,,
1288,5bfd57bceca306f8c5bbe999,,2018-11-27T00:00:00+02:00,2019-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1289,5bfd57bceca306f8c5bbe996,,2018-11-26T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-10-29T00:00:00+02:00,active
1290,5bfd5789eca306f8c5bbe885,,,,,
1291,5bfd5c5feca306f8c5bbf369,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1292,5bfd5755eca306f8c5bbe802,,2018-11-26T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-26T00:00:00+02:00,active
1293,5bfd57bceca306f8c5bbe991,,,,,
1294,5bfd57b2eca306f8c5bbe961,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1295,5bfd5755eca306f8c5bbe800,,2018-11-27T00:00:00+02:00,2018-11-30T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1296,5bfd5774eca306f8c5bbe83d,,,,,
1297,5bfd59c0eca306f8c5bbed4d,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1298,5bfd5756eca306f8c5bbe808,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1299,5bfd5774eca306f8c5bbe83b,,2018-11-27T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-27T00:00:00+02:00,active
1300,5bfd57bceca306f8c5bbe98c,,2018-11-26T00:00:00+02:00,2018-12-31T23:59:59+02:00,2018-11-26T00:00:00+02:00,active
1301,5bfd5793eca306f8c5bbe8b5,,,,,
